,code,lot_size,stock_name,stock_type,stock_id
1471,HK.01845,3000,维港环保科技,STOCK,76806900156213
1472,HK.01848,500,中国飞机租赁,STOCK,69840463202104
1473,HK.01849,5000,创世纪集团控股,STOCK,77562814400313
1474,HK.01850,10000,海鑫集团,STOCK,77043123357498
1475,HK.01851,2000,银杏教育,STOCK,76815490090811
1476,HK.01854,10000,展程控股,STOCK,77193447212862
1477,HK.01856,1000,依波路,STOCK,69840463202112
1478,HK.01857,1000,中国光大水务,STOCK,77348066035521
1479,HK.01858,200,春立医疗,STOCK,70884140255042
1480,HK.01860,1000,汇量科技,STOCK,76721000810308
1481,HK.01861,2000,保宝龙科技,STOCK,77519864727365
1482,HK.01862,1000,景瑞控股,STOCK,68753836476230
1483,HK.01863,1000,中国龙天集团,STOCK,63251983370055
1484,HK.01865,4000,管道工程,STOCK,77171972376393
1485,HK.01866,1000,中国心连心化肥,STOCK,62642098014026
1486,HK.01867,10000,乐嘉思控股,STOCK,77408195577675
1487,HK.01868,2000,同方友友,STOCK,57964878628684
1488,HK.01869,10000,利宝阁集团,STOCK,76351633622861
1489,HK.01872,5000,冠轈控股,STOCK,77047418324816
1490,HK.01873,500,维亚生物,STOCK,77352361002833
1491,HK.01876,100,百威亚太,STOCK,77644418778964
1492,HK.01877,200,君实生物-B二百,STOCK,76772540417877
1493,HK.01878,50,南戈壁-S,STOCK,62865436313430
1495,HK.01882,1000,海天国际,STOCK,57994943399770
1496,HK.01883,1000,中信国际电讯,STOCK,58433030063963
1497,HK.01884,4000,EPRINT集团,STOCK,68895570397020
1498,HK.01885,4000,中国优材,STOCK,69041599285085
1499,HK.01886,500,汇源果汁,STOCK,58265526339422
1500,HK.01888,500,建滔积层板,STOCK,57930518890336
1501,HK.01889,2500,三爱健康集团,STOCK,58171037058913
1502,HK.01890,2000,中国科培,STOCK,76922864273250
1503,HK.01891,4000,兴合控股,STOCK,77107547866979
1504,HK.01894,5000,恒益控股,STOCK,76454712837990
1505,HK.01896,200,猫眼娱乐,STOCK,76957224011624
1506,HK.01897,2000,美亨实业,STOCK,77111842834281
1507,HK.01898,1000,中煤能源,STOCK,57982058497898
1508,HK.01899,1000,兴达国际,STOCK,57990648432491
1509,HK.01900,1000,中国智能交通,STOCK,63582695851884
1510,HK.01901,2000,飞扬集团,STOCK,77584289236845
1511,HK.01902,2000,银城国际控股,STOCK,77086073030510
1512,HK.01903,2000,JBB BUILDERS,STOCK,77352361002863
1513,HK.01905,2000,海通恒信,STOCK,77464030152561
1514,HK.01906,5000,博尼控股,STOCK,77296526428018
1515,HK.01907,1000,中国旭阳集团,STOCK,77111842834291
1516,HK.01908,1000,建发国际集团,STOCK,67375151974260
1517,HK.01909,2000,火岩控股,STOCK,77614354007925
1518,HK.01910,300,新秀丽,STOCK,65025804863350
1519,HK.01911,100,华兴资本控股,STOCK,76394583295863
1520,HK.01912,5000,康特隆,STOCK,77640123811704
1521,HK.01913,100,普拉达,STOCK,65060164601721
1522,HK.01915,2000,泰和小贷,STOCK,77700253353851
1523,HK.01916,500,江西银行,STOCK,75995151337340
1524,HK.01917,10000,豆盟科技,STOCK,77111842834301
1525,HK.01918,1000,融创中国,STOCK,63943473104766
1526,HK.01919,500,中远海控,STOCK,55675661059967
1527,HK.01920,10000,恒新丰控股,STOCK,77794742634368
1528,HK.01928,400,金沙中国有限公司,STOCK,62607738275720
1529,HK.01929,200,周大福,STOCK,65807488911241
1530,HK.01930,4000,勋龙,STOCK,77579994269578
1531,HK.01931,1000,华检医疗,STOCK,77640123811723
1532,HK.01932,4000,中漆集团,STOCK,74453258078092
1533,HK.01933,4000,元力控股,STOCK,75475460294541
1534,HK.01935,2000,嘉宏教育,STOCK,77524159694735
1535,HK.01938,1000,珠江钢管,STOCK,62916975921042
1536,HK.01939,2000,东京中央拍卖,STOCK,76450417870739
1537,HK.01943,5000,银涛控股,STOCK,77584289236887
1538,HK.01949,2000,PLATT NERA,STOCK,77627238909853
1539,HK.01951,2000,锦欣生殖,STOCK,77562814400415
1540,HK.01958,500,北京汽车,STOCK,70531952936870
1541,HK.01960,5000,TBKS HLDGS,STOCK,77970836293544
1542,HK.01962,2000,训修实业,STOCK,74496207751082
1543,HK.01963,500,重庆银行,STOCK,68779606280107
1544,HK.01966,1000,中骏集团控股,STOCK,62895501084590
1545,HK.01968,4000,兴纺控股,STOCK,76059575846832
1546,HK.01969,1000,中国春来,STOCK,76334453753777
1547,HK.01970,100,IMAX 中国,STOCK,71790378354610
1548,HK.01972,200,太古地产,STOCK,65953517799348
1549,HK.01975,4000,新兴印刷,STOCK,75037373630391
1550,HK.01977,2000,安乐工程,STOCK,77627238909881
1551,HK.01978,2000,叙福楼集团,STOCK,75870597285818
1552,HK.01979,4000,天宝集团,STOCK,1979
1553,HK.01980,1000,天鸽互动,STOCK,69831873267644
1554,HK.01982,2000,南旋控股,STOCK,72593537238974
1555,HK.01983,1000,泸州银行,STOCK,76742475646911
1556,HK.01985,2000,美高域,STOCK,73959336839105
1557,HK.01986,500,彩客化学,STOCK,71373766526914
1558,HK.01988,500,民生银行,STOCK,62590558406596
1559,HK.01989,8000,松龄护老集团,STOCK,73839077754821
1560,HK.01990,1000,兴华港口,STOCK,75282186766278
1561,HK.01991,2000,大洋集团,STOCK,58716497905607
1562,HK.01992,200,复星旅游文化,STOCK,76725295777736
1563,HK.01993,500,雅仕维,STOCK,70647917053897
1564,HK.01995,2000,永升生活服务,STOCK,76742475646923
1565,HK.01996,1000,弘阳地产,STOCK,76063870814156
1566,HK.01997,1000,九龙仓置业,STOCK,75067438401485
1567,HK.01998,2000,飞克国际,STOCK,63118839384014
1568,HK.01999,400,敏华控股,STOCK,63166084024271
1569,HK.02000,2000,晨讯科技,STOCK,55675661060048
1570,HK.02001,1000,新高教集团,STOCK,74131135530961
1571,HK.02002,500,阳光纸业,STOCK,59519656789970
1572,HK.02003,200,维信金科,STOCK,75969381533651
1573,HK.02005,2000,石四药集团,STOCK,56418690402261
1574,HK.02006,2000,锦江资本,STOCK,57964878628822
1575,HK.02007,1000,碧桂园,STOCK,58506044508119
1576,HK.02008,2000,凤凰卫视,STOCK,47833050777560
1577,HK.02009,1000,金隅集团,STOCK,62075162331097
1578,HK.02010,1000,瑞年国际,STOCK,62955630626778
1579,HK.02011,2000,开易控股,STOCK,64360084932571
1580,HK.02012,500,阳光油砂,STOCK,66138201393116
1581,HK.02013,1000,微盟集团,STOCK,76858439763933
1582,HK.02014,1000,浩泽净水,STOCK,69737383987166
1583,HK.02016,1000,浙商银行,STOCK,72537702664160
1584,HK.02017,2000,沧海控股,STOCK,74066711021537
1585,HK.02018,500,瑞声科技,STOCK,55847459751906
1586,HK.02019,1000,德信中国,STOCK,77051713292259
1587,HK.02020,1000,安踏体育,STOCK,58853936859108
1588,HK.02022,4000,游莱互动,STOCK,75179107551206
1589,HK.02023,4000,中国绿岛科技,STOCK,68667937130471
1590,HK.02025,2000,瑞丰动力,STOCK,75234942126057
1591,HK.02028,2000,映美控股,STOCK,55671366092780
1592,HK.02030,1000,卡宾,STOCK,68740951574510
1593,HK.02031,5000,澳至尊,STOCK,2031
1594,HK.02033,2000,时计宝,STOCK,67602785241073
1595,HK.02038,1000,富智康集团,STOCK,55044300867574
1596,HK.02039,100,中集集团,STOCK,67396626810871
1597,HK.02048,300,易居企业控股,STOCK,76111115454464
1598,HK.02051,500,51信用卡,STOCK,76063870814211
1599,HK.02060,1000,浦江国际,STOCK,77446850283532
1600,HK.02066,500,盛京银行,STOCK,70574902609938
1601,HK.02068,1000,中铝国际,STOCK,66683662239764
1602,HK.02078,1000,荣阳实业,STOCK,67602785241118
1603,HK.02080,2000,奥克斯国际,STOCK,69114613729312
1604,HK.02083,1000,大自然家居,STOCK,64935610550307
1605,HK.02086,1000,海航科技投资,STOCK,53107270617126
1606,HK.02088,2000,西王置业,STOCK,56371445762088
1607,HK.02098,1000,卓尔智联,STOCK,65141768980530
1608,HK.02099,100,中国黄金国际,STOCK,64179696306227
1609,HK.02100,2000,百奥家庭互动,STOCK,69445326211124
1610,HK.02108,4000,K2 F&B,STOCK,77081778063420
1611,HK.02111,2000,超盈国际控股,STOCK,69630009804863
1612,HK.02112,2000,优库资源,STOCK,68238440400960
1613,HK.02113,5000,世纪集团国际,STOCK,2113
1614,HK.02116,2000,江苏创新,STOCK,75625784150084
1615,HK.02118,2000,天山发展控股,STOCK,63582695852102
1616,HK.02119,2000,捷荣国际控股,STOCK,75806172776519
1617,HK.02120,100,康宁医院,STOCK,2120
1618,HK.02121,1000,一化控股,STOCK,65781719107657
1619,HK.02122,2000,凯知乐国际,STOCK,75028783695946
1620,HK.02123,4000,金盾控股,STOCK,65146063947851
1621,HK.02128,1000,中国联塑,STOCK,63488206571600
1622,HK.02133,1000,信盛矿业,STOCK,65803193944149
1623,HK.02136,500,利福中国,STOCK,2136
1624,HK.02138,1000,香港医思医疗集团,STOCK,72456098285658
1625,HK.02139,1000,甘肃银行,STOCK,75299366635611
1626,HK.02166,2000,芯智控股,STOCK,2166
1627,HK.02168,250,佳兆业美好,STOCK,76708115908728
1628,HK.02178,1000,百勤油服,STOCK,67727339292802
1629,HK.02180,250,万宝盛华,STOCK,77622943942788
1630,HK.02181,2000,迈博药业-B,STOCK,77459735185541
1631,HK.02182,4000,天长集团,STOCK,75484050229382
1632,HK.02183,2000,三盛控股,STOCK,68543383079047
1633,HK.02186,500,绿叶制药,STOCK,69831873267850
1634,HK.02188,2000,泰坦能源技术,STOCK,63376537421964
1635,HK.02189,4000,嘉涛(香港)控股,STOCK,77502684858509
1636,HK.02193,4000,万景控股,STOCK,71373766527121
1637,HK.02196,500,复星医药,STOCK,67181878446228
1638,HK.02198,1000,中国三江化工,STOCK,63853278791830
1639,HK.02199,1000,维珍妮,STOCK,71790378354839
1640,HK.02200,2000,浩沙国际,STOCK,65811783878808
1641,HK.02202,100,万科企业,STOCK,69771743725722
1642,HK.02203,10000,脑洞科技,STOCK,74590697031835
1643,HK.02208,200,金风科技,STOCK,63947768072352
1644,HK.02211,1000,大健康国际,STOCK,68934225103011
1645,HK.02212,20000,高鹏矿业,STOCK,70592082479268
1646,HK.02213,2000,益华控股,STOCK,68929930135717
1647,HK.02218,500,安德利果汁,STOCK,52239687223466
1648,HK.02221,4000,创业集团控股,STOCK,70141110913197
1649,HK.02222,1000,雷士照明,STOCK,63342177683630
1650,HK.02223,2000,卡撒天娇,STOCK,67284957661359
1651,HK.02225,5000,Kakiko Group,STOCK,74912819579057
1652,HK.02226,500,老恒和酿造,STOCK,69136088565938
1653,HK.02227,4000,守益控股,STOCK,75149042780339
1654,HK.02228,3000,中国节能海东青,STOCK,63479616637108
1655,HK.02229,2000,长港敦信,STOCK,69776038693045
1656,HK.02230,5000,羚邦集团,STOCK,77373835839670
1657,HK.02232,500,晶苑国际,STOCK,74994423957688
1658,HK.02233,2000,西部水泥,STOCK,63750199576761
1659,HK.02236,1000,惠生工程,STOCK,67435281516732
1660,HK.02238,2000,广汽集团,STOCK,63780264347838
1661,HK.02239,1000,国微控股,STOCK,72537702664383
1662,HK.02255,1000,海昌海洋公园,STOCK,69325067126991
1663,HK.02258,2000,华滋国际海洋,STOCK,76592151791826
1664,HK.02262,3000,梁志天设计集团,STOCK,76033806043350
1665,HK.02266,2000,黎氏企业,STOCK,73839077755098
1666,HK.02268,1000,优源控股,STOCK,63372242454748
1667,HK.02269,500,药明生物,STOCK,74371653699805
1668,HK.02277,5000,华融投资股份,STOCK,70574902610149
1669,HK.02278,1000,海蓝控股,STOCK,2278
1670,HK.02280,500,慧聪集团,STOCK,53266184407272
1671,HK.02281,1000,兴泸水务,STOCK,74066711021801
1672,HK.02282,400,美高梅中国,STOCK,64969970288874
1673,HK.02283,2000,东江集团控股,STOCK,68968584841451
1674,HK.02286,1000,辰兴发展,STOCK,71373766527214
1675,HK.02288,1000,宏基资本,STOCK,62173946579184
1676,HK.02289,500,创美药业,STOCK,2289
1677,HK.02292,2000,晋安实业,STOCK,75277891799284
1678,HK.02293,8000,百本医护,STOCK,73976516708597
1679,HK.02298,1000,都市丽人,STOCK,69776038693114
1680,HK.02299,2000,百宏实业,STOCK,64901250812155
1681,HK.02300,2000,澳科控股,STOCK,53695681136892
1682,HK.02302,1000,中核国际,STOCK,51784420690174
1683,HK.02303,2000,恒兴黄金,STOCK,69655779608831
1684,HK.02307,2000,锦兴国际控股,STOCK,54473070217475
1685,HK.02308,4000,研祥智能,STOCK,52974126631172
1686,HK.02309,20000,伯明翰体育,STOCK,51548197488901
1687,HK.02310,2000,申基国际,STOCK,52553219836166
1688,HK.02312,20000,中国金融租赁,STOCK,51483772979464
1689,HK.02313,100,申洲国际,STOCK,56307021252873
1690,HK.02314,1000,理文造纸,STOCK,52913997089034
1691,HK.02317,4000,味丹国际,STOCK,52523155065101
1692,HK.02318,500,中国平安,STOCK,54082228193550
1693,HK.02319,1000,蒙牛乳业,STOCK,54022098651407
1694,HK.02320,2000,合丰集团,STOCK,52905407154448
1695,HK.02322,8000,香港潮商集团,STOCK,52183852648722
1696,HK.02323,2000,港桥金融,STOCK,50929722198291
1697,HK.02324,20000,首都创投,STOCK,53047141075220
1698,HK.02326,10000,新源万恒控股,STOCK,52024938858774
1699,HK.02327,6000,美瑞健康国际,STOCK,52991306500375
1700,HK.02328,2000,中国财险,STOCK,53090090748184
1701,HK.02329,1000,国瑞置业,STOCK,69823283333401
1702,HK.02330,4000,中国上城,STOCK,51883204938010
1703,HK.02331,500,李宁,STOCK,54099408062747
1704,HK.02333,500,长城汽车,STOCK,53257594472733
1705,HK.02336,10000,海亮国际,STOCK,52024938858784
1706,HK.02337,1000,众诚能源,STOCK,74891344742689
1707,HK.02338,1000,潍柴动力,STOCK,53631256627490
1708,HK.02339,2000,京西国际,STOCK,52974126631203
1709,HK.02340,4000,升捷控股,STOCK,52969831663908
1710,HK.02341,2000,中怡国际,STOCK,53622666692901
1711,HK.02342,2000,京信通信,STOCK,52600464476454
1712,HK.02343,1000,太平洋航运,STOCK,54168127539495
1713,HK.02345,2000,上海集优,STOCK,56968446216489
1714,HK.02346,2000,星宇控股,STOCK,77373835839786
1715,HK.02348,1000,东瑞制药,STOCK,52583284607276
1716,HK.02349,4000,中国城市基础设施,STOCK,52514565130541
1717,HK.02355,2000,宝业集团,STOCK,52536039967027
1718,HK.02356,400,大新银行集团,STOCK,54107997997364
1719,HK.02357,1000,中航科工,STOCK,53060025977141
1720,HK.02358,10000,久融控股,STOCK,54172422506806
1721,HK.02359,100,药明康德,STOCK,76738180679991
1722,HK.02360,2000,优品360,STOCK,76845554862392
1723,HK.02362,1000,金川国际,STOCK,53047141075258
1724,HK.02363,2500,通达宏泰,STOCK,75544179771707
1725,HK.02366,5000,星美文化旅游,STOCK,54107997997374
1726,HK.02368,2000,鹰美,STOCK,52763673233728
1727,HK.02369,4000,酷派集团,STOCK,54803782699329
1728,HK.02371,4000,创联教育金融,STOCK,54713588386115
1729,HK.02377,1000,博奇环保,STOCK,75544179771721
1730,HK.02378,500,保诚,STOCK,63363652520266
1731,HK.02379,5000,中天国际,STOCK,54468775250251
1732,HK.02380,1000,中国电力,STOCK,54567559498060
1733,HK.02382,100,舜宇光学科技,STOCK,58746562677070
1734,HK.02383,2000,TOM集团,STOCK,54258321852751
1735,HK.02386,500,中石化炼化工程,STOCK,68062346742098
1736,HK.02388,500,中银香港,STOCK,51075751086420
1737,HK.02389,6000,北控医疗健康,STOCK,50689204029781
1738,HK.02393,2500,巨星医疗控股,STOCK,68667937130841
1739,HK.02398,2000,友佳国际,STOCK,56513179683166
1740,HK.02399,1000,虎都,STOCK,69861938039135
1741,HK.02448,2500,恒宇集团,STOCK,75277891799440
1742,HK.02488,500,元征科技,STOCK,51393578666424
1743,HK.02552,500,华领医药-B,STOCK,76334453754360
1744,HK.02558,1000,晋商银行,STOCK,77627238910462
1745,HK.02588,100,中银航空租赁,STOCK,2588
1746,HK.02600,2000,中国铝业,STOCK,50109383445032
1747,HK.02601,200,中国太保,STOCK,62706522524201
1748,HK.02607,100,上海医药,STOCK,64909840747055
1749,HK.02608,1000,阳光100中国,STOCK,69325067127344
1750,HK.02611,200,国泰君安,STOCK,74096775793203
1751,HK.02616,500,基石药业-B,STOCK,77051713292856
1752,HK.02623,2000,爱德新能源,STOCK,66383014529599
1753,HK.02628,1000,中国人寿,STOCK,53270479374916
1754,HK.02633,2000,雅各臣科研制药,STOCK,2633
1755,HK.02638,500,港灯-SS,STOCK,69140383533646
1756,HK.02660,2000,禅游科技,STOCK,77257871723108
1757,HK.02662,2000,承兴国际控股,STOCK,56392920599142
1758,HK.02663,10000,应力控股,STOCK,74998718925415
1759,HK.02666,500,环球医疗,STOCK,71395241364074
1760,HK.02668,10000,百德国际,STOCK,50083613641324
1761,HK.02669,5000,中海物业,STOCK,71854802864749
1762,HK.02678,500,天虹纺织,STOCK,54803782699638
1763,HK.02680,2000,创陞控股,STOCK,76334453754488
1764,HK.02682,4000,润利海事,STOCK,76454712838778
1765,HK.02683,2000,华新手袋国际控股,STOCK,75333726374523
1766,HK.02686,1000,亚美能源,STOCK,71330816854654
1767,HK.02688,100,新奥能源,STOCK,50852412787328
1768,HK.02689,1000,玖龙纸业,STOCK,56732223015553
1769,HK.02696,100,复宏汉霖-B,STOCK,77953656425096
1770,HK.02698,500,魏桥纺织,STOCK,52905407154826
1771,HK.02699,2000,新明中国,STOCK,71386651429515
1772,HK.02700,20000,格林国际控股,STOCK,57634166147724
1773,HK.02708,2000,艾伯科技,STOCK,75217762257556
1774,HK.02718,1000,东正金融,STOCK,77171972377246
1775,HK.02722,2000,重庆机电,STOCK,60309930773154
1776,HK.02727,2000,上海电气,STOCK,55405078121127
1777,HK.02728,4000,裕华能源,STOCK,55735790602920
1778,HK.02738,2000,华津国际控股,STOCK,72606422141618
1779,HK.02768,2000,佳源国际控股,STOCK,72443213384400
1780,HK.02772,500,中梁控股,STOCK,77622943943380
1781,HK.02777,400,富力地产,STOCK,55735790602969
1783,HK.02779,1000,中国新华教育,STOCK,75604309314267
1784,HK.02788,2000,精熙国际,STOCK,56642028702436
1785,HK.02789,2000,远大中国,STOCK,64896955845349
1786,HK.02798,5000,久泰邦达能源,STOCK,76708115909358
1787,HK.02799,1000,中国华融,STOCK,71884867635951
1818,HK.02858,500,易鑫集团,STOCK,75054553500458
1819,HK.02863,3000,高丰集团控股,STOCK,74633646705455
1820,HK.02866,1000,中远海发,STOCK,54047868455730
1821,HK.02868,2000,首创置业,STOCK,52488795327284
1822,HK.02869,2000,绿城服务,STOCK,2869
1823,HK.02877,1000,神威药业,STOCK,54773717928765
1824,HK.02878,2000,晶门科技,STOCK,53751515712318
1825,HK.02880,2000,大连港,STOCK,56972741184320
1826,HK.02882,10000,香港资源控股,STOCK,52536039967554
1827,HK.02883,2000,中海油田服务,STOCK,51582557227843
1828,HK.02885,2000,彼岸控股,STOCK,76858439764805
1829,HK.02886,2000,滨海投资,STOCK,47377784245062
1830,HK.02888,50,渣打集团,STOCK,51496657881928
1831,HK.02889,2000,镍资源国际,STOCK,55495272434505
1832,HK.02892,2000,万城控股,STOCK,76768245451596
1833,HK.02898,10000,龙润茶,STOCK,51256139713362
1834,HK.02899,2000,紫金矿业,STOCK,53291954211667
1920,HK.03300,2000,中国玻璃,STOCK,55645596290276
1921,HK.03301,500,融信中国,STOCK,3301
1922,HK.03302,2000,光控精技,STOCK,76081050684646
1923,HK.03303,2000,巨涛海洋石油服务,STOCK,57599806409959
1924,HK.03306,500,江南布衣,STOCK,3306
1925,HK.03308,1000,金鹰商贸集团,STOCK,56809532427500
1926,HK.03309,2000,希玛眼科,STOCK,75282186767597
1927,HK.03311,2000,中国建筑国际,STOCK,55710020799727
1928,HK.03313,10000,雅高控股,STOCK,69011534515441
1929,HK.03315,1000,金邦达宝嘉,STOCK,68899865365747
1930,HK.03316,500,滨江服务,STOCK,77111842835700
1931,HK.03318,2000,中国香精香料,STOCK,56371445763318
1932,HK.03319,250,雅生活服务,STOCK,75415330753783
1933,HK.03320,500,华润医药,STOCK,3320
1934,HK.03321,2500,伟鸿集团控股,STOCK,77236396887289
1935,HK.03322,2000,永嘉集团,STOCK,57535381900538
1936,HK.03323,2000,中国建材,STOCK,56818122362107
1937,HK.03326,3000,保发集团,STOCK,3326
1938,HK.03328,1000,交通银行,STOCK,55645596290304
1939,HK.03329,1000,交银国际,STOCK,74259984551169
1940,HK.03330,2000,灵宝黄金,STOCK,56517474651394
1941,HK.03331,1000,维达国际,STOCK,58853936860419
1942,HK.03332,2000,中生联合,STOCK,69080253992196
1943,HK.03333,1000,中国恒大,STOCK,62500364094725
1944,HK.03335,4000,DBA电讯,STOCK,57028575759623
1945,HK.03336,2000,巨腾国际,STOCK,56216826940680
1946,HK.03337,2000,安东油田服务,STOCK,59528246725897
1947,HK.03339,1000,中国龙工,STOCK,56276956482827
1948,HK.03344,2000,共享集团,STOCK,56092272889104
1949,HK.03358,500,荣威国际,STOCK,75054553500958
1950,HK.03360,1000,远东宏信,STOCK,64690797415712
1951,HK.03363,2000,正业国际,STOCK,64969970289955
1952,HK.03366,2000,华侨城(亚洲),STOCK,56212531973414
1953,HK.03368,500,百盛集团,STOCK,56332791057704
1954,HK.03369,500,秦港股份,STOCK,68934225104169
1955,HK.03377,500,远洋集团,STOCK,59197534244145
1956,HK.03378,2000,厦门港务,STOCK,56414395436338
1957,HK.03380,2000,龙光地产,STOCK,68968584842548
1958,HK.03382,2000,天津港发展,STOCK,57084410334518
1959,HK.03383,2000,雅居乐集团,STOCK,56397215567159
1960,HK.03389,4000,亨得利,STOCK,56053618183485
1961,HK.03393,2000,威胜控股,STOCK,56414395436353
1962,HK.03395,1000,PERSTA,STOCK,73976516709699
1963,HK.03396,100,联想控股,STOCK,71356586659140
1964,HK.03398,2000,华鼎控股,STOCK,56397215567174
1965,HK.03399,1000,粤运交通,STOCK,56182467202375
1966,HK.03600,1000,现代牙科,STOCK,3600
1967,HK.03606,400,福耀玻璃,STOCK,70970039602710
1968,HK.03608,2500,永盛新材料,STOCK,68869800594968
1969,HK.03613,1000,同仁堂国药,STOCK,75926431862301
1970,HK.03616,2000,恒达集团控股,STOCK,76592151793184
1971,HK.03618,1000,重庆农村商业银行,STOCK,64244120817186
1972,HK.03623,2000,中国金融发展,STOCK,68809671052839
1973,HK.03626,2000,HSSP INTL,STOCK,72748156063274
1974,HK.03628,4000,仁恒实业控股,STOCK,65691524795948
1975,HK.03633,1000,中裕燃气,STOCK,49293339659825
1976,HK.03636,100,保利文化,STOCK,69295002357300
1977,HK.03638,12000,华邦金融,STOCK,3638
1978,HK.03639,2000,亿达中国,STOCK,69780333661751
1979,HK.03662,1000,奥园健康,STOCK,77111842836046
1980,HK.03663,4000,协众国际控股,STOCK,66606352830031
1981,HK.03666,2000,国际天食,STOCK,66675072306770
1982,HK.03668,100,兖煤澳大利亚,STOCK,76708115910228
1983,HK.03669,500,永达汽车,STOCK,66709432045141
1984,HK.03678,1000,弘业期货,STOCK,3678
1985,HK.03683,2500,荣丰联合控股,STOCK,63960652975715
1986,HK.03686,10000,祈福生活服务,STOCK,3686
1987,HK.03688,500,莱蒙国际,STOCK,64660732644968
1988,HK.03689,200,康华医疗,STOCK,3689
1989,HK.03690,100,美团点评-W,STOCK,76364518526570
1990,HK.03692,2000,翰森制药,STOCK,77506979827308
1991,HK.03698,1000,徽商银行,STOCK,68805376085618
1992,HK.03699,2000,光大永年,STOCK,75282186767987
1993,HK.03700,1000,映客,STOCK,76059575848564
1994,HK.03708,5000,日成控股,STOCK,70643622088316
1995,HK.03709,1000,赢家时尚,STOCK,69780333661821
1996,HK.03728,20000,正利控股,STOCK,74844100103824
1997,HK.03737,1000,中智药业,STOCK,71416716201625
1998,HK.03738,1000,阜博集团,STOCK,75234942127770
1999,HK.03768,1000,滇池水务,STOCK,74079595925176
2000,HK.03773,2000,年年卡,STOCK,3773
2001,HK.03777,2000,中国光纤,STOCK,65146063949505
2002,HK.03778,4000,中国织材控股,STOCK,65837553684162
2003,HK.03788,1000,中国罕王,STOCK,65481071398604
2004,HK.03789,4000,御佳控股,STOCK,73830487822029
2005,HK.03798,2000,家乡互动,STOCK,77584289238742
2006,HK.03799,500,达利食品,STOCK,3799
2007,HK.03800,1000,保利协鑫能源,STOCK,59395102740184
2008,HK.03808,500,中国重汽,STOCK,59459527249632
2009,HK.03813,1000,宝胜国际,STOCK,60279866003173
2010,HK.03816,4000,KFM金德,STOCK,67117453938408
2011,HK.03818,1000,中国动向,STOCK,59249073852138
2012,HK.03822,4000,三和建筑集团,STOCK,70257075031790
2013,HK.03823,2000,德普科技,STOCK,59103044964079
2014,HK.03828,1000,明辉国际,STOCK,59347858099956
2015,HK.03830,5000,童园国际,STOCK,74814035332854
2016,HK.03833,1000,新疆新鑫矿业,STOCK,59257663786745
2017,HK.03836,500,和谐汽车,STOCK,68152541056764
2018,HK.03838,5000,中国淀粉,STOCK,59193239277310
2019,HK.03839,500,正大企业国际,STOCK,71373766528767
2020,HK.03848,1000,富道集团,STOCK,74491912785672
2021,HK.03866,500,青岛银行,STOCK,3866
2022,HK.03868,2000,信义能源,STOCK,76768245452572
2023,HK.03869,200,弘和仁爱医疗,STOCK,73976516710173
2024,HK.03877,2000,中国船舶租赁,STOCK,77494094925605
2025,HK.03878,2000,VICON HOLDINGS,STOCK,75209172324134
2026,HK.03882,1000,天彩控股,STOCK,71369471561514
2027,HK.03883,1000,中国奥园,STOCK,59244778884907
2028,HK.03886,2000,康健国际医疗,STOCK,48305497181998
2029,HK.03888,1000,金山软件,STOCK,59244778884912
2030,HK.03889,2000,大成糖业,STOCK,59163174506289
2031,HK.03893,20000,易纬集团,STOCK,3893
2032,HK.03898,100,中车时代电气,STOCK,57986353467194
2033,HK.03899,2000,中集安瑞科,STOCK,57329223470907
2034,HK.03900,500,绿城中国,STOCK,57299158699836
2035,HK.03903,2000,瀚华金控,STOCK,69745973923647
2036,HK.03908,400,中金公司,STOCK,3908
2037,HK.03918,2000,金界控股,STOCK,57720065494862
2038,HK.03919,2000,金力集团,STOCK,75071733370703
2039,HK.03928,2000,S&T HLDGS,STOCK,77893526884184
2040,HK.03933,2000,联邦制药,STOCK,58746562678621
2041,HK.03938,2000,LFG投资控股,STOCK,77975131262818
2042,HK.03939,2000,万国国际矿业,STOCK,66700842110819
2043,HK.03948,100,伊泰煤炭,STOCK,66709432045420
2044,HK.03958,400,东方证券,STOCK,3958
2045,HK.03963,1000,融众金融,STOCK,3963
2046,HK.03966,2000,中国宝丰国际,STOCK,66743791783806
2047,HK.03968,500,招商银行,STOCK,57604101377920
2048,HK.03969,1000,中国通号,STOCK,71524090384257
2049,HK.03978,1000,卓越教育集团,STOCK,76776835387274
2050,HK.03983,2000,中海石油化学,STOCK,57634166149007
2051,HK.03988,1000,中国银行,STOCK,57118770073492
2052,HK.03989,2000,首创环境,STOCK,57299158699925
2053,HK.03990,200,美的置业,STOCK,76454712840086
2054,HK.03992,2000,创毅控股,STOCK,76721000812440
2055,HK.03993,3000,洛阳钼业,STOCK,58531814313881
2056,HK.03996,2000,中国能源建设,STOCK,3996
2057,HK.03997,2000,电讯首科,STOCK,75655848923037
2058,HK.03998,2000,波司登,STOCK,59253368819614
2059,HK.03999,1000,大成食品,STOCK,59223304048543
2060,HK.06030,500,中信证券,STOCK,65506841204622
2061,HK.06033,1000,电讯数码控股,STOCK,74281459390353
2062,HK.06036,5000,光丽科技,STOCK,75544179775380
2063,HK.06038,10000,信越控股,STOCK,74345883899798
2064,HK.06055,1000,中烟香港,STOCK,77494094927783
2065,HK.06058,2000,兴证国际,STOCK,76867029702570
2066,HK.06060,100,众安在线,STOCK,74844100106156
